279
term		tfidf
40		0.027415618139
84		0.0187251617997
87		0.0317545216174
89		0.0265143766675
104		0.0447526685812
121		0.126041749942
159		0.0422451155238
201		0.0230971108174
208		0.0144928264213
228		0.0161346136907
277		0.0249668823996
324		0.0223763342906
405		0.0468615564655
438		0.0484038410721
464		0.0431856111959
497		0.0338692284999
528		0.0144928264213
607		0.0317545216174
620		0.0278345261979
636		0.0325159523864
655		0.00989289309081
692		0.0249668823996
695		0.066435976442
827		0.0485280485497
842		0.063020874971
866		0.0144928264213
924		0.0468615564655
930		0.0525681751447
932		0.0175227250482
952		0.0197857861816
1066		0.028234809846
1088		0.126041749942
1131		0.0413785917796
1196		0.0336573387389
1214		0.028234809846
1238		0.113541853923
1245		0.0336573387389
1299		0.0422451155238
1323		0.0265143766675
1504		0.0124834411998
1553		0.0260275067815
1678		0.0265143766675
1710		0.0175227250482
1782		0.043478479264
1791		0.0320155514695
1796		0.126041749942
1806		0.0293388314173
1897		0.0144928264213
1942		0.0317545216174
2044		0.0700909001929
2047		0.0124834411998
2066		0.0223763342906
2072		0.0197857861816
2119		0.0207345470212
2131		0.0342786126029
2144		0.063020874971
2159		0.0791431447265
2203		0.0422451155238
2208		0.0207345470212
2244		0.0161346136907
2245		0.0624172059989
2339		0.0249668823996
2341		0.0442379628172
2348		0.0144928264213
2371		0.0317545216174
2394		0.027415618139
2399		0.0379962422173
2430		0.0395715723632
2461		0.0350454500964
2507		0.0197857861816
2532		0.00624172059989
2545		0.0175227250482
2642		0.0645384547628
2713		0.0237644456481
2721		0.0230971108174
2722		0.0289856528427
2733		0.021592805598
2757		0.045473445108
2787		0.0197857861816
2789		0.0531279818802
2855		0.0975478571593
2857		0.0422451155238
2861		0.00989289309081
2920		0.063020874971
2938		0.0567709269614
2957		0.0406198358656
2993		0.0314856986888
3005		0.0406198358656
3057		0.021592805598
3087		0.126041749942
3267		0.0230971108174
3268		0.0243857195121
3299		0.0144928264213
3315		0.0487714390243
3326		0.0395715723632
3399		0.0505127289564
3405		0.0197857861816
