244
term		tfidf
96		0.159797274155
102		0.0616598009423
108		0.0274043559744
131		0.0217174382879
214		0.0848140778152
261		0.0532657580515
328		0.0205532669808
438		0.0177098081375
477		0.047401747773
521		0.106531516103
534		0.0314119861247
545		0.0971136773283
548		0.181053804842
572		0.0329356163948
610		0.0159077360148
624		0.0217174382879
659		0.0274043559744
866		0.0159077360148
892		0.0260845274012
930		0.0192334384076
938		0.0454183121744
952		0.0108587191439
1061		0.0514365692256
1248		0.0554441993759
1383		0.0314119861247
1384		0.0177098081375
1402		0.110888398752
1439		0.0245608971311
1511		0.0192334384076
1600		0.0531294244126
1694		0.0291029294329
1704		0.0237008738865
1780		0.0623133744352
1782		0.0159077360148
1904		0.0351411744224
1926		0.109617423897
2067		0.0253520418244
2075		0.0394272464254
2077		0.0260845274012
2193		0.0362107609683
2232		0.0137021779872
2253		0.0411065339615
2303		0.0521690548024
2326		0.0752503486053
2328		0.0253520418244
2348		0.0318154720296
2401		0.0394272464254
2532		0.0137021779872
2539		0.0623133744352
2553		0.0404686331459
2635		0.0260845274012
2642		0.0177098081375
2722		0.0318154720296
2775		0.0424070389076
2861		0.0108587191439
3017		0.0329356163948
3079		0.0339416398142
3097		0.0583147749224
3137		0.0437943355387
3144		0.0305519628801
3170		0.0966093924539
3236		0.0177098081375
3237		0.0159077360148
3290		0.0325761574318
3341		0.0463694331341
3393		0.0300921575515
3405		0.0108587191439
3440		0.0623133744352
3445		0.0623133744352
3512		0.308619415354
3558		0.0314119861247
3600		0.0267664551587
3652		0.0390542198116
3758		0.0691734940663
3771		0.0384668768152
3776		0.0217174382879
3783		0.0274043559744
3834		0.047401747773
3842		0.0318154720296
3845		0.0280035716834
3846		0.0636309440591
3934		0.0424070389076
4083		0.0274043559744
4091		0.0217174382879
4116		0.0159077360148
4151		0.0535329103175
4190		0.0267664551587
4308		0.0404686331459
4371		0.0521690548024
4373		0.0159077360148
4388		0.0205532669808
4390		0.0267664551587
4395		0.0521690548024
4428		0.0305519628801
4444		0.0237008738865
4494		0.0318154720296
4532		0.032203130818
4599		0.0384668768152
4715		0.0159077360148
4771		0.0108587191439
4875		0.0369432465451
4882		0.0108587191439
4947		0.0325761574318
4968		0.0691734940663
5017		0.0623133744352
5018		0.0532657580515
5062		0.047401747773
5072		0.0532657580515
5163		0.0325761574318
5185		0.047401747773
5231		0.0305519628801
5261		0.0354196162751
5279		0.0437943355387
5340		0.0217174382879
5364		0.0217174382879
5412		0.0177098081375
5419		0.0499129389555
5463		0.0291029294329
5605		0.0840107150502
5610		0.0376251743027
5633		0.0430618499619
5637		0.0623133744352
5694		0.0623133744352
5970		0.0616598009423
5978		0.0267664551587
6009		0.0205532669808
6019		0.0274043559744
6035		0.047401747773
6036		0.0554441993759
6037		0.0691734940663
6056		0.0260845274012
6059		0.0227588250084
6143		0.0177098081375
6165		0.0227588250084
6186		0.0137021779872
6216		0.0205532669808
6230		0.0291029294329
6331		0.0384668768152
6379		0.099825877911
6537		0.044585480232
6549		0.0237008738865
6554		0.0583147749224
6598		0.0159077360148
6651		0.0314119861247
6688		0.0769337536304
6716		0.0411065339615
6721		0.0159077360148
6745		0.0875886710774
6813		0.0623133744352
6829		0.0411065339615
6881		0.0548087119487
7099		0.0108587191439
7131		0.0434348765758
7168		0.0532657580515
7182		0.0
7363		0.0532657580515
7395		0.0108587191439
7396		0.00685108899359
7465		0.0260845274012
7535		0.030991325529
7608		0.0532657580515
7658		0.030991325529
7721		0.196487177049
7736		0.0417057496706
7738		0.0159077360148
7855		0.00685108899359
7887		0.0217174382879
7907		0.0369432465451
8000		0.0137021779872
8019		0.0702823488448
8069		0.0237008738865
8071		0.0137021779872
8145		0.0623133744352
8153		0.0217174382879
8197		0.0411065339615
8214		0.0205532669808
8226		0.0
8228		0.0137021779872
8229		0.0217174382879
8266		0.115400630446
8280		0.034854660677
8292		0.0339416398142
8340		0.0560071433668
8376		0.0177098081375
8553		0.0329356163948
8653		0.0411065339615
8654		0.0192334384076
8719		0.0305519628801
8791		0.0623133744352
8852		0.0434348765758
8943		0.0376251743027
8984		0.0583147749224
9006		0.0971136773283
9056		0.110888398752
9086		0.0285685272815
9122		0.221776797504
9242		0.0
9356		0.0274043559744
9375		0.532657580515
9471		0.0177098081375
9482		0.0237008738865
9514		0.0571370545629
9527		0.189606991092
9556		0.0159077360148
9571		0.0192334384076
9787		0.0532657580515
9902		0.0691734940663
9913		0.0390542198116
10108		0.0318154720296
10210		0.0
10350		0.0177098081375
10399		0.0329356163948
10420		0.0329356163948
10511		0.0137021779872
10530		0.0300921575515
10541		0.0339416398142
10700		0.0623133744352
10734		0.0267664551587
10768		0.047401747773
10770		0.0205532669808
10841		0.0137021779872
10912		0.0424070389076
11019		0.0217174382879
11091		0.0217174382879
11093		0.0507040836488
11144		0.0137021779872
11189		0.032203130818
11204		0.0532657580515
11498		0.0237008738865
11527		0.0329356163948
11674		0.0583147749224
11683		0.0345595930305
11770		0.0108587191439
11790		0.0267664551587
11826		0.0159077360148
11875		0.00685108899359
11880		0.0437943355387
11927		0.0354196162751
11929		0.0399616485769
12014		0.0682764750251
12017		0.032203130818
12035		0.0108587191439
12087		0.032203130818
12122		0.0
