122
term		tfidf
136		0.0408525117199
149		0.0343667535363
431		0.0569573662666
432		0.0489764017104
687		0.167833932741
874		0.039898565283
995		0.0570819420511
1406		0.0645046320001
1494		0.0731303264034
1547		0.0433398623599
1702		0.0729937389472
2045		0.148332600312
2592		0.0393925690588
2669		0.0272350078132
2680		0.0417382588858
2862		0.0515501303044
2868		0.0285409710255
2901		0.0335667865481
3064		0.0594447169066
3101		0.272055242987
3144		0.0766280936748
3145		0.0515501303044
3405		0.0272350078132
3415		0.0447579999688
3484		0.0781448169492
3721		0.0222091922907
3833		0.0531810437619
3842		0.039898565283
4182		0.08674783031
4243		0.0285409710255
4416		0.0687335070725
4444		0.0297223584533
4705		0.0383140468374
4834		0.326820093759
4899		0.0549207993485
5248		0.0297223584533
5387		0.0781448169492
5504		0.0608932721657
5508		0.0393925690588
5638		0.0272350078132
5823		0.0482398373476
6096		0.0272350078132
6112		0.0403847133264
6130		0.0515501303044
6212		0.0317930249423
6214		0.0351182070135
6427		0.0457243477937
6468		0.0817050234397
6494		0.0335667865481
6570		0.0666275768721
6581		0.0454105288489
6866		0.131129686193
7182		0.0
7418		0.0171833767681
7431		0.0523015837816
7459		0.0817050234397
7495		0.0544700156265
7529		0.0371326594096
7584		0.0549207993485
7727		0.0383140468374
7747		0.0807694266527
7748		0.0667985476686
7956		0.0569573662666
7995		0.128875325761
8014		0.0371326594096
8160		0.0413032954419
8296		0.0531810437619
8355		0.0388650347125
8356		0.0559129436161
8487		0.0285409710255
8564		0.161538853305
8601		0.208591342568
8654		0.0241199186738
8728		0.0272350078132
8755		0.0569573662666
8815		0.08674783031
8883		0.0364968694736
8995		0.156289633898
9015		0.0388650347125
9134		0.163410046879
9194		0.0257750651522
9242		0.0
9466		0.0888367691628
9481		0.140472828054
9500		0.31092869207
9542		0.0440692013153
9716		0.0549207993485
9752		0.08674783031
9802		0.150949690322
9815		0.0388650347125
9845		0.0716533923946
10057		0.0257750651522
10355		0.0444183845814
10391		0.0335667865481
10393		0.43373915155
10438		0.0695304475227
10451		0.0351182070135
10585		0.0515501303044
10706		0.0544700156265
10841		0.0171833767681
10869		0.0667985476686
10878		0.0471842904547
10887		0.0199492826415
10913		0.0343667535363
10933		0.0754748451608
10935		0.0781448169492
11007		0.0433398623599
11014		0.0377374225804
11116		0.0531810437619
11337		0.0549207993485
11339		0.0695304475227
11428		0.0559129436161
11574		0.0241199186738
11602		0.0421584749322
11827		0.0729937389472
11957		0.0482398373476
11963		0.0477232965152
11964		0.0723597560214
12014		0.0570819420511
12015		0.0666275768721
12044		0.0171833767681
12122		0.0
