138
term		tfidf
26		0.0403658078472
76		0.0341130650953
199		0.0770375395514
228		0.0314107038491
468		0.0949477475477
524		0.0983376732951
528		0.028214488886
675		0.0612960419105
843		0.0596251927351
1093		0.0403658078472
1131		0.0805554267983
1155		0.225715911088
1387		0.126603458919
1498		0.0584157030178
1549		0.0628214076982
1585		0.0885272461223
1632		0.0364539568837
1717		0.19667534659
1863		0.028214488886
1897		0.028214488886
2026		0.0699294736248
2063		0.0420366570226
2082		0.233662812071
2167		0.0486052758449
2247		0.0861220216099
2507		0.0770375395514
2627		0.0549672441689
2833		0.0314107038491
3023		0.19442110338
3041		0.0790782884072
3299		0.028214488886
3634		0.112857955544
3637		0.0486052758449
3721		0.0628214076982
3753		0.0541879759839
3777		0.0993361294524
3917		0.0474738737739
4000		0.0121513189612
4007		0.0861220216099
4012		0.028214488886
4308		0.0717765116963
4746		0.0486052758449
4813		0.028214488886
4848		0.0385187697757
4872		0.0364539568837
4882		0.0192593848879
4913		0.028214488886
5052		0.0840733140453
5163		0.0192593848879
5190		0.0899304466239
5248		0.0420366570226
5267		0.0628214076982
5296		0.0805554267983
5309		0.0633017294594
5320		0.0861220216099
5417		0.0983376732951
5621		0.110521070303
5793		0.0776750879056
5819		0.122688406303
5839		0.122688406303
5852		0.20647168856
5867		0.0674955808352
6056		0.0462643840565
6096		0.0192593848879
6148		0.028214488886
6177		0.0912296073685
6238		0.0525171268085
6289		0.0983376732951
6334		0.122688406303
6356		0.0776750879056
6598		0.028214488886
6861		0.112857955544
6922		0.0449652233119
7116		0.0243026379225
7182		0.0
7230		0.028214488886
7296		0.0506700887369
7308		0.0474738737739
7330		0.0533724499832
7395		0.0192593848879
7396		0.0486052758449
7459		0.0192593848879
7916		0.0912296073685
8153		0.0192593848879
8625		0.0602000195641
8627		0.0403658078472
8676		0.109361870651
8677		0.0541879759839
8737		0.0341130650953
8769		0.0462643840565
8775		0.0341130650953
8792		0.0192593848879
8807		0.0449652233119
8844		0.0364539568837
9091		0.0885272461223
9194		0.0364539568837
9195		0.102339195286
9241		0.0
9242		0.0
9245		0.0243026379225
9311		0.11925038547
9437		0.0403658078472
9443		0.0840733140453
9444		0.0822423665188
9544		0.25836606483
9558		0.028214488886
9564		0.0243026379225
9630		0.0612960419105
9674		0.028214488886
9806		0.123638767375
10108		0.028214488886
10210		0.0
10264		0.076375927161
10357		0.103429021415
10423		0.298008388357
10489		0.028214488886
10522		0.0642246081998
10538		0.0403658078472
10547		0.0840733140453
10692		0.0944739174169
10711		0.0667332586617
10796		0.110521070303
10826		0.0633017294594
10991		0.0496680647262
10998		0.076375927161
11147		0.0805554267983
11379		0.0584157030178
11532		0.0861220216099
11621		0.10323584428
11644		0.122688406303
11760		0.0983376732951
11844		0.0506700887369
11864		0.162563927952
11873		0.0314107038491
11965		0.0667332586617
12021		0.0822423665188
12035		0.0385187697757
12073		0.076375927161
