146
term		tfidf
149		0.0357367701111
208		0.0207445526354
429		0.0812600281182
432		0.0509288259348
454		0.0536051551666
687		0.139619651064
837		0.0490652728969
909		0.0330604408793
910		0.0458260020028
995		0.0296787451631
1029		0.0340156418952
1278		0.0283207202615
1332		0.0320287451863
1433		0.060468261821
1498		0.042949834423
1822		0.0446709626389
1885		0.0386129376909
1916		0.0592279483791
2348		0.0207445526354
2448		0.0633207575572
2592		0.122888813142
2629		0.0902059970883
2659		0.0386129376909
2669		0.0283207202615
2680		0.0434021375067
2813		0.0581418902467
2869		0.0330604408793
3071		0.0419946334071
3101		0.0808287468534
3144		0.0398414206453
3354		0.0581418902467
3485		0.0386129376909
3561		0.0592279483791
3591		0.0618144562351
3677		0.0207445526354
3721		0.0230945526585
3776		0.056641440523
3832		0.0340156418952
3842		0.0207445526354
3851		0.0372549127893
3926		0.0812600281182
3977		0.0414891052707
4010		0.0553010843222
4054		0.151807208997
4205		0.0759036044983
4212		0.0581418902467
4363		0.0553010843222
4371		0.0340156418952
4373		0.0207445526354
4388		0.08040773275
4416		0.142947080444
4444		0.0309072281176
4596		0.0268025775833
4640		0.0250814493675
4641		0.0438391052939
4715		0.0414891052707
4764		0.0230945526585
4814		0.0414891052707
4834		0.0849621607845
4966		0.0812600281182
4979		0.0723022503775
5163		0.0141603601307
5426		0.0670760827745
5743		0.05141527292
5780		0.0357367701111
5823		0.551791886084
5991		0.046189105317
6059		0.0296787451631
6089		0.0320287451863
6096		0.0141603601307
6112		0.125983900221
6114		0.0230945526585
6151		0.0320287451863
6212		0.0330604408793
6215		0.0501628987349
6229		0.0392418094982
6230		0.0379518022491
6244		0.0723022503775
6343		0.0670760827745
6344		0.0207445526354
6345		0.0141603601307
6427		0.0475471302187
6468		0.0849621607845
6494		0.139619651064
6558		0.060468261821
6581		0.04722080101
7375		0.0521121623799
7418		0.0178683850555
7431		0.0543865650294
7459		0.0849621607845
7727		0.0398414206453
7946		0.0365181799738
7956		0.0592279483791
7995		0.107210310333
8014		0.154451750764
8056		0.0207445526354
8276		0.0409629377141
8292		0.0442617436574
8445		0.0916520040056
8448		0.0963520040519
8535		0.0268025775833
8564		0.0839892668141
8608		0.046189105317
8623		0.0593574903263
8674		0.0330604408793
8793		0.0670760827745
8903		0.0250814493675
8939		0.0571101945537
9002		0.0207445526354
9026		0.28920900151
9134		0.226565762092
9176		0.0178683850555
9241		0.0
9242		0.0
9466		0.0692836579755
9481		0.182590899869
9507		0.0561549935378
9510		0.0581418902467
9556		0.0207445526354
9571		0.0250814493675
9802		0.0392418094982
9820		0.0446709626389
9845		0.149019651157
10204		0.0230945526585
10482		0.0496257662135
10489		0.0414891052707
10571		0.0509288259348
10913		0.0536051551666
10933		0.0784836189964
10935		0.0812600281182
10979		0.0207445526354
11007		0.0901351764966
11011		0.0404143734267
11428		0.0581418902467
11485		0.0424810803922
11574		0.0752443481024
11738		0.0543865650294
11827		0.0379518022491
11875		0.00893419252777
11963		0.148877298641
11964		0.0250814493675
11972		0.0960862355589
12013		0.0365181799738
12044		0.0178683850555
12122		0.0
12131		0.0357367701111
