124
term		tfidf
40		0.051024944943
68		0.0348505857147
125		0.197759710295
230		0.0903186276115
328		0.0697011714295
477		0.0401877393832
499		0.0929348952393
574		0.0771807598727
575		0.0300291524003
630		0.302400606563
655		0.0184122904953
848		0.211319942368
952		0.0184122904953
1187		0.0502072418413
1227		0.082334077083
1278		0.0368245809907
1344		0.0368245809907
1383		0.0532628762101
1442		0.0502072418413
1520		0.10652575242
1600		0.0300291524003
1656		0.0645268916285
1727		0.0269735180314
1863		0.0269735180314
1889		0.0558463782574
1924		0.082334077083
1939		0.0232337238098
2022		0.0575522143876
2137		0.051024944943
2167		0.0464674476197
2193		0.0613997876884
2348		0.0809205540943
2532		0.0232337238098
2670		0.0326126544476
2746		0.0300291524003
2806		0.0385903799364
2862		0.0348505857147
2954		0.0803754787664
3050		0.153074834829
3053		0.0532628762101
3089		0.0493475873058
3101		0.0525495945618
3237		0.0269735180314
3284		0.118200706546
3423		0.137239064673
3513		0.0580843095246
3580		0.0518046012881
3761		0.0385903799364
3776		0.0368245809907
3880		0.0618241037462
4489		0.0385903799364
4730		0.0907716170536
4764		0.0300291524003
4813		0.0269735180314
5158		0.0525495945618
5228		0.105659971184
5261		0.0600583048005
5566		0.119172344958
5605		0.0474834913683
5978		0.0907716170536
6012		0.0730166495934
6186		0.0232337238098
6257		0.0756001516407
6497		0.054604359098
6562		0.0401877393832
6861		0.0269735180314
6910		0.0326126544476
6922		0.128962491579
7116		0.0464674476197
7245		0.0903186276115
7395		0.0184122904953
7418		0.0232337238098
7642		0.0677598778011
7661		0.120116609601
7799		0.0742586687528
8000		0.0464674476197
8018		0.0786250626479
8019		0.0595861724791
8098		0.569801896419
8266		0.13045061779
8286		0.133707466782
8340		0.0474834913683
8728		0.0736491619814
8765		0.0474834913683
8769		0.0442295163525
8771		0.0385903799364
8775		0.0326126544476
8802		0.0742586687528
8833		0.0618241037462
8834		0.0613997876884
8844		0.0116168619049
8906		0.0903186276115
8920		0.0401877393832
8930		0.0232337238098
8980		0.0518046012881
9190		0.0493475873058
9194		0.0348505857147
9195		0.0652253088952
9242		0.0
9764		0.0580843095246
9975		0.0677598778011
10057		0.0697011714295
10071		0.0532628762101
10074		0.0493475873058
10108		0.0269735180314
10129		0.0613997876884
10210		0.0
10213		0.0385903799364
10463		0.0803754787664
10511		0.0232337238098
10608		0.105659971184
10640		0.0348505857147
10650		0.0300291524003
10715		0.0539470360629
10841		0.0232337238098
10887		0.0269735180314
10991		0.0474834913683
11093		0.171949988772
11144		0.0232337238098
11152		0.0600583048005
11224		0.0846335114983
11770		0.0184122904953
11826		0.0269735180314
12122		0.0
