104
term		tfidf
76		0.0419987149701
89		0.0635500326122
116		0.0611494419433
158		0.0553594815408
318		0.0830980052165
365		0.0237114259344
495		0.0667141856586
553		0.0448807323649
660		0.0611494419433
951		0.0897614647299
952		0.0237114259344
1084		0.0635500326122
1283		0.103507883074
1297		0.092601286471
1544		0.0790709074753
1553		0.0623830959905
1610		0.121069622445
1829		0.0611494419433
2066		0.0536319141777
2115		0.0667141856586
2166		0.0821594630013
2337		0.07411598623
2422		0.0993937105082
2430		0.0948457037378
2532		0.0149602441216
2542		0.0726765816254
2746		0.0773433401122
2764		0.067673591162
2906		0.0496968552541
2952		0.0569589590917
3078		0.0347366111324
3121		0.0474228518689
3393		0.0657101409045
3506		0.214527656711
3545		0.0611494419433
3685		0.0830980052165
3693		0.0474228518689
3694		0.0910699301866
3771		0.0419987149701
4079		0.106030174308
4336		0.121069622445
4373		0.0347366111324
4512		0.221437926163
4748		0.0761096860649
5051		0.0830980052165
5052		0.051753941537
5068		0.0767353261025
5163		0.0237114259344
5199		0.07411598623
5257		0.210959176987
5310		0.092601286471
5559		0.0448807323649
5639		0.0993937105082
5699		0.0872614585466
5740		0.0149602441216
5875		0.067673591162
5979		0.108991395719
6024		0.0872614585466
6097		0.127337897603
6386		0.0796173434974
6806		0.0761096860649
6881		0.0299204882433
6910		0.0419987149701
7004		0.0897614647299
7182		0.0
7395		0.0474228518689
7396		0.0299204882433
7429		0.509351590414
7993		0.0347366111324
8066		0.0347366111324
8266		0.20999357485
8282		0.051753941537
8327		0.0973581965109
8473		0.0611494419433
8654		0.0419987149701
8858		0.0635500326122
8889		0.0386716700561
9051		0.127100065224
9110		0.101253689759
9242		0.0
9478		0.0237114259344
9514		0.0623830959905
9571		0.0419987149701
9702		0.103507883074
9703		0.0910699301866
9768		0.0703197256625
10108		0.0347366111324
10116		0.0623830959905
10166		0.254675795207
10167		0.0584480370669
10210		0.0
10316		0.0598409764866
10798		0.051753941537
10841		0.0299204882433
10913		0.0149602441216
10956		0.0237114259344
11018		0.0852799697841
11368		0.0623830959905
11371		0.0149602441216
11446		0.112318440633
11528		0.0991767934059
11780		0.0761096860649
11875		0.0149602441216
11931		0.151049323538
