175
term		tfidf
82		0.0527659376072
234		0.0217007544276
417		0.0379752925309
553		0.0251849933082
687		0.0983950135064
725		0.0580838414438
756		0.105531875214
841		0.0379752925309
868		0.0511042369737
909		0.0310651831796
930		0.0235677383086
1027		0.0368734949668
1029		0.031962736078
1071		0.0483122677439
1133		0.0379752925309
1172		0.0847619012003
1278		0.0266115133163
1410		0.0847619012003
1547		0.592867483321
1551		0.0630279192577
1563		0.0368734949668
1666		0.0235677383086
1701		0.0580838414438
1702		0.142645368
1784		0.0379752925309
1822		0.0419749888471
1886		0.0847619012003
1901		0.035661342
1920		0.0471354766172
1949		0.0847619012003
1964		0.0519635633648
2048		0.0503699866165
2096		0.0278875789467
2284		0.0419749888471
2348		0.0389851623546
2420		0.0489670986581
2446		0.0278875789467
2532		0.00839499776941
2589		0.035661342
2592		0.0384907499664
2669		0.0266115133163
2704		0.0411933356049
3101		0.0379752925309
3113		0.0489670986581
3164		0.0368734949668
3170		0.039460180949
3397		0.0427092392043
3446		0.0335799910776
3480		0.0483122677439
3485		0.0725651534323
3510		0.031962736078
3566		0.0503699866165
3705		0.0335799910776
3718		0.0568188923095
3747		0.0639254721561
3751		0.0437333493843
3754		0.0527659376072
3783		0.0335799910776
3842		0.0584777435319
3879		0.0957103574369
3880		0.0446775744855
4047		0.035661342
4104		0.0327983378355
4133		0.0399172699745
4205		0.035661342
4383		0.0847619012003
4388		0.0251849933082
4416		0.134319964311
4474		0.130538640046
4617		0.0217007544276
4696		0.065269320023
4715		0.0194925811773
4764		0.0217007544276
4834		0.319338159796
4848		0.0798345399489
4912		0.0594992347431
5002		0.0594992347431
5131		0.0714561445422
5163		0.0133057566582
5175		0.0434015088551
5426		0.0630279192577
5465		0.039460180949
5508		0.0384907499664
5564		0.0546329214883
5638		0.0266115133163
5991		0.0217007544276
6014		0.0167899955388
6112		0.039460180949
6186		0.0167899955388
6214		0.0343142414348
6215		0.0235677383086
6233		0.065269320023
6343		0.0630279192577
6468		0.0399172699745
6494		0.0327983378355
6570		0.0217007544276
6581		0.0443709398378
6598		0.0194925811773
6661		0.0415904669749
6757		0.0266115133163
6852		0.0266115133163
6862		0.0266115133163
6866		0.0427092392043
7156		0.0763558377182
7188		0.0847619012003
7248		0.0966245354877
7459		0.0798345399489
7553		0.0847619012003
7727		0.0374369184913
7764		0.0235677383086
7866		0.0527659376072
7887		0.0266115133163
7995		0.0503699866165
8014		0.0362825767161
8056		0.0974629058866
8231		0.031962736078
8244		0.0446775744855
8275		0.0546329214883
8282		0.0290419207219
8291		0.0847619012003
8487		0.0557751578934
8493		0.0437333493843
8553		0.0403577338474
8564		0.0789203618981
8653		0.0251849933082
8686		0.0310651831796
8834		0.0443709398378
8891		0.030095752197
8930		0.0167899955388
9002		0.0194925811773
9136		0.0343142414348
9148		0.0679386781464
9337		0.0194925811773
9466		0.0434015088551
9481		0.137256965739
9500		0.0434015088551
9556		0.0389851623546
9564		0.0335799910776
9573		0.0430603194859
9601		0.0437333493843
9712		0.0639254721561
9717		0.0437333493843
9820		0.0419749888471
9834		0.0594992347431
9845		0.140026044343
9894		0.0847619012003
10204		0.0434015088551
10244		0.065269320023
10511		0.0167899955388
10605		0.0594992347431
10803		0.0266115133163
10879		0.0714561445422
10894		0.0714561445422
10913		0.0335799910776
10933		0.0737469899335
10934		0.0847619012003
11011		0.0379752925309
11014		0.1106204849
11122		0.0763558377182
11159		0.065269320023
11282		0.0847619012003
11341		0.0714561445422
11384		0.0430603194859
11428		0.0546329214883
11485		0.0399172699745
11503		0.0630279192577
11770		0.0133057566582
11830		0.0290419207219
11864		0.0374369184913
11875		0.00839499776941
11927		0.0217007544276
11964		0.0471354766172
11972		0.0902872565909
12014		0.0836627368402
12015		0.0434015088551
