197
term		tfidf
12		0.0729667073648
118		0.0207375447016
430		0.0555057319505
553		0.0240671321489
575		0.0207375447016
623		0.0610880760313
645		0.0496571085457
655		0.0127151673186
875		0.0809996592976
918		0.0397444324312
930		0.0225216606327
1104		0.0377087012848
1305		0.0327911694514
1333		0.0357752433582
1343		0.0313425507519
1424		0.0809996592976
1429		0.0362897211267
1527		0.0729667073648
1590		0.0186273834333
1666		0.0225216606327
1718		0.0584462459864
1770		0.068284491979
1782		0.0186273834333
1786		0.0313425507519
1824		0.068284491979
1840		0.1117643006
1962		0.0794888648624
1996		0.0809996592976
2009		0.0381455019559
2016		0.0287599220846
2019		0.0445610079754
2113		0.0584462459864
2118		0.0584462459864
2158		0.0809996592976
2250		0.0504238686034
2327		0.0729667073648
2339		0.00802237738297
2416		0.0481342642978
2463		0.0602303619175
2621		0.0186273834333
2739		0.0568583016003
2794		0.0207375447016
3050		0.0704736559026
3116		0.0729667073648
3148		0.0440577180706
3236		0.0207375447016
3237		0.0186273834333
3369		0.0254303346373
3431		0.0504238686034
3452		0.0367822994675
3637		0.0160447547659
3644		0.0401118869148
3658		0.0457310786678
3715		0.0931369171665
3747		0.0305440380156
3777		0.0327911694514
3784		0.0385664153986
3787		0.0296863239018
3816		0.0809996592976
3890		0.0377087012848
3917		0.0313425507519
3936		0.0385664153986
3950		0.0542969288508
3951		0.0568583016003
3952		0.0735645989351
3985		0.0266497608163
4062		0.111011463901
4117		0.0296863239018
4144		0.0623722758643
4243		0.0266497608163
4295		0.0327911694514
4325		0.0254303346373
4469		0.0568583016003
4550		0.649231518532
4640		0.0225216606327
4725		0.0346721381992
4734		0.0296863239018
4771		0.0127151673186
4793		0.0496571085457
4872		0.0240671321489
4882		0.0254303346373
4913		0.0186273834333
4930		0.0862797662537
4947		0.0127151673186
4959		0.0334527120202
4975		0.0504238686034
5085		0.0809996592976
5250		0.165900357613
5251		0.0983735083541
5477		0.0450433212653
5535		0.0352368279513
5565		0.0254303346373
5740		0.00802237738297
5916		0.0914621573356
6003		0.0186273834333
6017		0.0385664153986
6084		0.0481342642978
6096		0.0127151673186
6114		0.0207375447016
6214		0.0327911694514
6223		0.242998977893
6229		0.0704736559026
6238		0.0346721381992
6260		0.0555057319505
6371		0.0186273834333
6427		0.0426945155822
6562		0.0277528659753
6564		0.0473873055179
6589		0.0745095337332
6596		0.0334527120202
6598		0.0186273834333
6603		0.0809996592976
6628		0.0367822994675
6695		0.0481342642978
6709		0.0127151673186
6857		0.161999318595
6910		0.0450433212653
6929		0.0327911694514
6957		0.124744551729
6995		0.106366401225
7111		0.0532995216325
7116		0.128358038127
7143		0.0372547668666
7176		0.0296863239018
7182		0.0
7288		0.0641790190637
7394		0.0240671321489
7395		0.0127151673186
7396		0.00802237738297
7418		0.0160447547659
7601		0.0435315436421
7661		0.0414750894032
7722		0.0334527120202
7855		0.0160447547659
7945		0.0623722758643
7993		0.0186273834333
8002		0.0722013964467
8032		0.0461678793389
8108		0.0414750894032
8119		0.0623722758643
8250		0.0512815827172
8357		0.0277528659753
8547		0.0602303619175
8561		0.0362897211267
8623		0.0266497608163
8676		0.0240671321489
8680		0.0531832006125
8723		0.0240671321489
8737		0.0225216606327
8745		0.0504238686034
8769		0.0916321140469
8792		0.0127151673186
8798		0.0346721381992
8920		0.0277528659753
8934		0.0649231518532
8972		0.0809996592976
9242		0.0
9245		0.0641790190637
9247		0.0649231518532
9443		0.0555057319505
9519		0.0240671321489
9553		0.0822980881319
9558		0.0186273834333
9712		0.0610880760313
9899		0.0186273834333
10000		0.0508606692745
10082		0.0305440380156
10108		0.0186273834333
10217		0.0254303346373
10229		0.0649231518532
10310		0.0207375447016
10354		0.0404680332939
10356		0.0512815827172
10463		0.0277528659753
10489		0.0558821502999
10511		0.0160447547659
10687		0.0522079845345
10841		0.0160447547659
10848		0.0473873055179
10887		0.0558821502999
10913		0.00802237738297
11062		0.0340784776083
11134		0.0393649281349
11196		0.0445610079754
11509		0.0160447547659
11777		0.0277528659753
11786		0.0313425507519
11844		0.0334527120202
11892		0.0207375447016
11927		0.0207375447016
12014		0.0266497608163
12063		0.0266497608163
12079		0.068284491979
12090		0.0327911694514
12122		0.0
12127		0.0160447547659
12131		0.0320895095319
