137
term		tfidf
73		0.135319559113
79		0.0402385963243
116		0.0548245890865
200		0.0843052542068
213		0.059813756246
364		0.0402385963243
451		0.0480846196347
575		0.0346717541933
633		0.121995336403
814		0.135425881768
952		0.0212588887519
1297		0.0830232839143
1310		0.0889186683083
1317		0.0402385963243
1326		0.0559306429452
1350		0.0753093476318
1384		0.0346717541933
1439		0.192338478539
1542		0.0346717541933
1631		0.0606739278325
1632		0.0402385963243
1755		0.0670643272071
1761		0.0804771926485
1777		0.0727817590044
1863		0.0311437091014
1926		0.160954385297
2106		0.0693435083866
2146		0.0425177775038
2192		0.0402385963243
2339		0.0134128654414
2347		0.0548245890865
2358		0.0536514617657
2403		0.135425881768
2446		0.0445565745428
2489		0.0928017816092
2532		0.0402385963243
2589		0.0569768801427
2787		0.0425177775038
3117		0.139747394033
3237		0.0311437091014
3246		0.0713823054257
3326		0.0425177775038
3382		0.063046365455
3461		0.121995336403
3681		0.0425177775038
3815		0.135425881768
4037		0.135425881768
4046		0.0830232839143
4091		0.0425177775038
4116		0.0311437091014
4338		0.100701039271
4373		0.0311437091014
4456		0.0682374545279
4635		0.322402023494
4715		0.0311437091014
4728		0.0830232839143
4813		0.0311437091014
4824		0.11186128589
4845		0.20803052516
4846		0.0928017816092
4856		0.0723264280092
4882		0.0212588887519
4937		0.0524025978533
4938		0.135425881768
5128		0.0792283287361
5535		0.117827125136
5565		0.0425177775038
5619		0.0559306429452
5691		0.0524025978533
5880		0.0682374545279
5909		0.0579694399842
5947		0.0346717541933
5991		0.0346717541933
5993		0.0212588887519
6148		0.0311437091014
6151		0.0480846196347
6230		0.0569768801427
6284		0.0889186683083
6345		0.0425177775038
6371		0.0311437091014
6630		0.0496335000135
6742		0.0736614866051
6796		0.0376546738159
6909		0.135425881768
6910		0.0376546738159
7108		0.059813756246
7143		0.0311437091014
7182		0.0
7230		0.0622874182028
7255		0.0804771926485
7418		0.0536514617657
7610		0.0727817590044
7611		0.090780745631
7661		0.0693435083866
7747		0.063046365455
8226		0.0
8228		0.0268257308828
8327		0.0872881738294
8349		0.0402385963243
8772		0.063046365455
8891		0.0480846196347
9136		0.0548245890865
9241		0.0
9243		0.0753093476318
9373		0.0464008908046
9406		0.0651594454046
9485		0.0402385963243
9515		0.0402385963243
9559		0.0736614866051
9696		0.0579694399842
9763		0.0402385963243
10031		0.0402385963243
10073		0.0548245890865
10328		0.0727817590044
10398		0.0579694399842
10451		0.0548245890865
10814		0.0425177775038
10874		0.100701039271
10977		0.0445565745428
11000		0.0510675392573
11027		0.0524025978533
11069		0.0524025978533
11111		0.0992670000271
11144		0.0268257308828
11186		0.0548245890865
11373		0.0536514617657
11488		0.135425881768
11571		0.135425881768
11648		0.170930640428
11649		0.307487425381
11698		0.150618695264
11770		0.0212588887519
11799		0.186862254608
11892		0.0346717541933
11948		0.0402385963243
12063		0.0445565745428
12147		0.0480846196347
