139
term		tfidf
76		0.0850768957994
79		0.0454575026109
102		0.0454575026109
218		0.0654880192191
232		0.0750684639048
287		0.0619352842593
365		0.0240161456716
478		0.0351830174785
495		0.0675715414824
627		0.110392063462
628		0.0750684639048
654		0.0937913220154
655		0.168113019701
660		0.0619352842593
1084		0.0643667253444
1093		0.201342073395
1149		0.192129165373
1411		0.110392063462
1562		0.0591991631501
1631		0.068543276476
1632		0.0454575026109
1874		0.0454575026109
1939		0.0303050017406
1963		0.0675715414824
2009		0.0960645826863
2096		0.0503355183488
2167		0.0606100034812
2322		0.130976038438
2364		0.0937913220154
2545		0.0425384478997
2610		0.0654880192191
2643		0.0694736482824
2794		0.0783372930837
2806		0.0503355183488
2869		0.0560709160496
3121		0.0480322913431
3359		0.0777214653782
3397		0.0770877851296
3416		0.068543276476
3419		0.0654880192191
3634		0.0703660349571
3637		0.0303050017406
3656		0.137818011304
3670		0.102554918872
3721		0.0391686465419
4000		0.0151525008703
4214		0.11376186482
4325		0.0480322913431
4494		0.105549052436
4539		0.0524190406121
4640		0.0425384478997
4771		0.0240161456716
4814		0.0703660349571
4882		0.0240161456716
4943		0.0240161456716
4947		0.0240161456716
4981		0.05769094877
5136		0.0631847922134
5156		0.087200937885
5251		0.0619352842593
5355		0.275636022607
5364		0.0480322913431
5379		0.0817070944416
5464		0.275636022607
5740		0.0303050017406
5745		0.0960645826863
5783		0.0425384478997
6014		0.0303050017406
6084		0.0454575026109
6104		0.0728434496403
6114		0.0391686465419
6193		0.0303050017406
6214		0.0619352842593
6229		0.0665545935713
6319		0.0631847922134
6333		0.0454575026109
6381		0.0806405200894
6549		0.0524190406121
6567		0.11376186482
6598		0.0351830174785
6627		0.0909150052218
6665		0.0822214814181
6895		0.15013692781
7288		0.0606100034812
7337		0.0425384478997
7364		0.0694736482824
7379		0.0606100034812
7394		0.0454575026109
7407		0.0675715414824
7461		0.0783372930837
7601		0.0822214814181
7740		0.0631847922134
7741		0.0777214653782
7854		0.272745015665
7885		0.0606100034812
8000		0.0606100034812
8069		0.0524190406121
8108		0.0391686465419
8153		0.0240161456716
8206		0.117807467687
8394		0.0986093639493
8723		0.0454575026109
8771		0.0503355183488
8889		0.117505939626
8891		0.0543211474122
9106		0.0631847922134
9136		0.0619352842593
9137		0.087200937885
9241		0.0
9245		0.0909150052218
9372		0.0986093639493
9376		0.0560709160496
9437		0.0503355183488
9674		0.0703660349571
9700		0.088382871016
9818		0.0560709160496
9899		0.0703660349571
9995		0.0850768957994
10030		0.0524190406121
10190		0.0454575026109
10210		0.0
10239		0.0800870617212
10310		0.0391686465419
10470		0.0454575026109
10482		0.0841659124092
10787		0.140732069914
10913		0.0303050017406
11026		0.068543276476
11332		0.104838081224
11509		0.0909150052218
11636		0.128974339494
11650		0.0619352842593
11688		0.0619352842593
11814		0.0503355183488
11822		0.11538189754
11927		0.0391686465419
12044		0.0303050017406
12063		0.0503355183488
12127		0.0606100034812
